2.43	2.268257660
2.44	3.123525592
2.45	3.084970589
2.46	2.582754544
2.47	1.430443188
2.48	2.328261462
2.49	3.076007425
2.50	2.755678932
2.51	1.294628976
2.52	1.930140135
2.53	2.341733706
2.54	2.996186990
2.55	2.734602462
2.56	2.593181388
2.57	2.601596227
2.58	1.936356122
2.59	2.759438031
2.60	2.531546064
2.61	2.519074748
2.62	2.151779057
2.63	2.775690060
2.64	2.757289442
2.65	2.713999274
2.66	1.849648851
2.67	1.790184625
2.68	3.064279940
2.69	2.755957126
2.70	2.081797209
2.71	2.505669194
2.72	1.414749278
2.73	1.231634112
2.74	1.471536721
2.75	2.699144370
2.76	2.269732212
2.77	1.665632951
2.78	2.983989617
2.79	2.232661822
2.80	1.959612293
2.81	2.410570352
2.82	2.343699688
2.83	1.457469331
2.84	2.114896161
2.85	2.963288744
2.86	1.384097903
2.87	2.812503887
2.88	2.700742889
2.89	2.047683149
2.90	2.817554704
2.91	2.799117525
2.92	1.808789413
2.93	1.879720296
2.94	1.320004025
2.95	1.365462184
2.96	1.735749039
2.97	1.809440954
2.98	1.995024172
2.99	2.013299236
3.00	2.019911620
3.01	1.229722455
3.02	1.977433368
3.03	2.790032745
3.04	3.052023474
3.05	2.475267551
3.06	1.508634811
3.07	1.299340884
3.08	1.857246598
3.09	2.396675795
3.10	1.742868524
3.11	1.782140095
3.12	2.406431276
3.13	2.992010415
3.14	1.857275931
3.15	2.444263424
3.16	1.280647244
3.17	1.187894384
3.18	1.913746126
3.19	1.147339266
3.20	2.396952659
3.21	2.869682544
3.22	2.066882634
3.23	2.799167366
3.24	2.644538135
3.25	2.457283349
3.26	2.340458183
3.27	2.366806633
3.28	1.768441941
3.29	1.945800448
3.30	2.782344537
3.31	1.575863063
3.32	1.856839997
3.33	1.259480912
3.34	1.536998635
3.35	2.899363196
3.36	2.738706700
3.37	2.347157777
3.38	2.314717207
3.39	2.401327933
3.40	2.769755468
3.41	2.375756167
3.42	2.438160749
3.43	1.370817239
3.44	1.692272373
3.45	2.070898398
3.46	1.801689926
3.47	2.137620082
3.48	1.443650905
3.49	2.820929665
3.50	2.443130352
3.51	2.249061158
3.52	1.725702304
3.53	2.354553080
3.54	1.943435249
3.55	3.056163432
3.56	1.478244672
3.57	2.174790869
3.58	2.268173974
3.59	1.351502319
3.60	2.452750915
3.61	2.078610262
3.62	3.064863382
3.63	1.878143356
3.64	1.863762741
3.65	1.210934314
3.66	2.481912529
3.67	1.242709134
3.68	2.680211626
3.69	1.438720777
3.70	1.677064089
3.71	2.894171121
3.72	2.543407984
3.73	1.802500373
3.74	2.058178343
3.75	2.221960060
3.76	2.397186260
3.77	2.617204524
3.78	1.201671636
3.79	2.885233244
3.80	1.640138569
3.81	1.446563236
3.82	1.519983616
3.83	2.532798510
3.84	2.737040874
3.85	2.939403474
3.86	2.818710638
3.87	1.282356621
3.88	1.885431115
3.89	1.662703746
3.90	2.493555187
3.91	2.936790374
3.92	2.202012242
3.93	2.145060812
3.94	2.151704816
3.95	2.273003757
3.96	2.830013702
3.97	2.621907167
3.98	1.525395357
3.99	2.189701060
4.00	1.322933205
4.01	2.475670474
4.02	1.257202629
4.03	1.662659156
4.04	2.620624481
4.05	1.117190889
4.06	2.119133756
4.07	2.913232464
4.08	1.567998433
4.09	1.986415678
4.10	1.995298758
4.11	1.171136124
4.12	2.150150458
4.13	2.322022130
4.14	2.662945665
4.15	2.842441760
4.16	1.073542480
4.17	2.577971280
4.18	1.090058387
4.19	1.485786949
4.20	1.409910062
4.21	1.138051465
4.22	1.974839695
4.23	2.690675909
4.24	2.370215138
4.25	2.385247001
4.26	2.792727015
4.27	1.836997220
4.28	1.582497694
4.29	2.462034413
4.30	1.678443373
4.31	1.637584682
4.32	1.418344757
4.33	1.115453208
4.34	2.015388874
4.35	2.586380536
4.36	1.091270769
4.37	1.585240447
4.38	2.318486697
4.39	1.199026115
4.40	1.632557710
4.41	1.325244496
4.42	1.970037598
4.43	1.529470700
4.44	1.524076980
4.45	1.932122809
4.46	2.271710281
4.47	1.808148093
4.48	1.831637400
4.49	1.837973362
4.50	2.168341071
4.51	1.035804723
4.52	2.501999842
4.53	2.346186409
4.54	1.184561794
4.55	2.658625907
4.56	2.903476181
4.57	3.016241631
4.58	2.896879234
4.59	1.876087870
4.60	1.939756700
4.61	1.363045293
4.62	1.072723468
4.63	1.082530567
4.64	2.985852990
4.65	2.458081376
4.66	1.907725644
4.67	1.917840583
4.68	2.809895847
4.69	2.747369538
4.70	2.706500877
4.71	2.388625007
4.72	2.465166877
4.73	1.746329770
4.74	2.834685527
4.75	2.079137093
4.76	1.732161674
4.77	1.488311957
4.78	2.319328704
4.79	1.286639902
4.80	1.770473383
4.81	3.018903078
4.82	2.054097149
4.83	1.896440791
4.84	1.565812534
4.85	2.414248381
4.86	1.852094506
4.87	2.006763903
4.88	2.291467247
4.89	2.627219896
4.90	2.317886825
4.91	2.511010820
4.92	2.867915675
4.93	2.910416643
4.94	1.607949611
4.95	1.402961854
4.96	1.872727371
4.97	2.944656393
4.98	2.264038887
4.99	2.379356388
5.00	1.168282501
5.01	1.114128903
5.02	1.794799087
5.03	2.000128508
5.04	2.458276925
5.05	2.774582704
5.06	2.798465490
5.07	1.901616632
5.08	2.471023594
5.09	2.398379924
5.10	2.893360130
5.11	2.492048215
5.12	2.432976648
5.13	2.706838601
5.14	2.181963138
5.15	1.188612994
5.16	2.949884484
5.17	2.815552412
5.18	2.833993914
5.19	2.125983626
5.20	1.691623131
5.21	2.160032901
5.22	1.754850088
5.23	2.370467475
5.24	3.007881668
5.25	2.241688553
5.26	1.827460276
5.27	1.731086370
5.28	2.501320298
5.29	2.946008939
5.30	1.354550040
5.31	2.936385082
5.32	1.337573855
5.33	1.113896156
5.34	1.748536113
5.35	2.420988636
5.36	2.504324272
5.37	2.624880658
5.38	1.355249917
5.39	2.692817009
5.40	1.102799394
5.41	2.229794101
5.42	2.462052735
5.43	2.877051833
5.44	2.046924361
5.45	2.108261112
5.46	2.393603318
5.47	1.113421409
5.48	2.428706751
5.49	1.767497760
5.50	1.753737941
5.51	2.727583288
5.52	2.469328242
5.53	1.390917491
5.54	1.380225383
5.55	1.630460522
5.56	1.807651898
5.57	1.701978229
5.58	1.949952410
5.59	1.639508088
5.60	2.857694721
5.61	1.787003907
5.62	2.808565100
5.63	2.994717834
5.64	2.612761928
5.65	1.889580113
5.66	1.397479795
5.67	2.011868827
5.68	2.289091521
5.69	2.310273992
5.70	2.655803777
5.71	1.201433726
5.72	2.461563033
5.73	2.055298709
5.74	1.861951869
5.75	2.650451635
5.76	2.651067456
5.77	2.692813501
5.78	2.608362916
5.79	1.851458365
5.80	2.708289113
5.81	1.644579868
5.82	1.889161377
5.83	1.976194422
5.84	2.585532462
5.85	1.899469613
5.86	1.027736381
5.87	1.310059490
5.88	2.168764254
5.89	1.775660406
5.90	2.735700339
5.91	1.193220436
5.92	2.507827315
5.93	1.102169791
5.94	1.436133025
5.95	3.002172236
5.96	2.957617873
5.97	2.760216862
5.98	2.706104776
5.99	2.284847111
6.00	1.519356568
